rule_id,layer,predicate,subject,object,provenance
R7,derived,precedes,E02519,E02520,E02519|E02520
R7,derived,precedes,E00533,E00534,E00533|E00534
R7,derived,precedes,E00534,E00679,E00534|E00679
R7,derived,precedes,E00679,E00680,E00679|E00680
R7,derived,precedes,E00680,E02521,E00680|E02521
R7,derived,precedes,E02521,E02522,E02521|E02522
R7,derived,precedes,E00535,E00536,E00535|E00536
R7,derived,precedes,E00536,E00681,E00536|E00681
R7,derived,precedes,E00681,E00682,E00681|E00682
R7,derived,precedes,E00682,E02523,E00682|E02523
R7,derived,precedes,E02523,E02524,E02523|E02524
R7,derived,precedes,E00537,E00538,E00537|E00538
R7,derived,precedes,E00538,E00683,E00538|E00683
R7,derived,precedes,E00683,E00684,E00683|E00684
R7,derived,precedes,E00684,E02525,E00684|E02525
R7,derived,precedes,E02525,E02526,E02525|E02526
R7,derived,precedes,E00539,E00540,E00539|E00540
R7,derived,precedes,E00540,E00685,E00540|E00685
R7,derived,precedes,E00685,E00686,E00685|E00686
R7,derived,precedes,E00686,E02527,E00686|E02527
R7,derived,precedes,E02527,E02528,E02527|E02528
R7,derived,precedes,E00541,E00542,E00541|E00542
R7,derived,precedes,E00542,E00687,E00542|E00687
R7,derived,precedes,E00687,E00688,E00687|E00688
R7,derived,precedes,E00688,E02529,E00688|E02529
R7,derived,precedes,E02529,E02530,E02529|E02530
R7,derived,precedes,E00543,E00544,E00543|E00544
R7,derived,precedes,E00544,E00689,E00544|E00689
R7,derived,precedes,E00689,E00690,E00689|E00690
R7,derived,precedes,E00690,E02531,E00690|E02531
R7,derived,precedes,E02531,E02532,E02531|E02532
R7,derived,precedes,E00545,E00546,E00545|E00546
R7,derived,precedes,E00546,E00691,E00546|E00691
R7,derived,precedes,E00691,E00692,E00691|E00692
R7,derived,precedes,E00692,E02533,E00692|E02533
R7,derived,precedes,E02533,E02534,E02533|E02534
R7,derived,precedes,E00547,E00548,E00547|E00548
R7,derived,precedes,E00548,E01318,E00548|E01318
R7,derived,precedes,E01318,E01319,E01318|E01319
R7,derived,precedes,E01319,E01775,E01319|E01775
R7,derived,precedes,E01775,E01776,E01775|E01776
R7,derived,precedes,E01776,E01777,E01776|E01777
R7,derived,precedes,E01777,E01778,E01777|E01778
R7,derived,precedes,E01778,E02727,E01778|E02727
R7,derived,precedes,E00549,E00550,E00549|E00550
R7,derived,precedes,E00550,E01320,E00550|E01320
R7,derived,precedes,E01320,E01321,E01320|E01321
R7,derived,precedes,E01321,E01783,E01321|E01783
R7,derived,precedes,E01783,E01784,E01783|E01784
R7,derived,precedes,E01784,E01785,E01784|E01785
R7,derived,precedes,E01785,E01786,E01785|E01786
R7,derived,precedes,E01786,E02729,E01786|E02729
R7,derived,precedes,E00551,E00552,E00551|E00552
R7,derived,precedes,E00552,E01322,E00552|E01322
R7,derived,precedes,E01322,E01323,E01322|E01323
R7,derived,precedes,E01323,E01791,E01323|E01791
R7,derived,precedes,E01791,E01792,E01791|E01792
R7,derived,precedes,E01792,E01793,E01792|E01793
R7,derived,precedes,E01793,E01794,E01793|E01794
R7,derived,precedes,E01794,E02731,E01794|E02731
R7,derived,precedes,E00553,E00554,E00553|E00554
R7,derived,precedes,E00554,E01324,E00554|E01324
R7,derived,precedes,E01324,E01325,E01324|E01325
R7,derived,precedes,E01325,E01799,E01325|E01799
R7,derived,precedes,E01799,E01800,E01799|E01800
R7,derived,precedes,E01800,E01801,E01800|E01801
R7,derived,precedes,E01801,E01802,E01801|E01802
R7,derived,precedes,E01802,E02733,E01802|E02733
R7,derived,precedes,E00555,E00556,E00555|E00556
R7,derived,precedes,E00556,E01326,E00556|E01326
R7,derived,precedes,E01326,E01327,E01326|E01327
R7,derived,precedes,E01327,E01807,E01327|E01807
R7,derived,precedes,E01807,E01808,E01807|E01808
R7,derived,precedes,E01808,E01809,E01808|E01809
R7,derived,precedes,E01809,E01810,E01809|E01810
R7,derived,precedes,E01810,E02735,E01810|E02735
R7,derived,precedes,E00557,E00558,E00557|E00558
R7,derived,precedes,E00558,E01328,E00558|E01328
R7,derived,precedes,E01328,E01329,E01328|E01329
R7,derived,precedes,E01329,E01815,E01329|E01815
R7,derived,precedes,E01815,E01816,E01815|E01816
R7,derived,precedes,E01816,E01817,E01816|E01817
R7,derived,precedes,E01817,E01818,E01817|E01818
R7,derived,precedes,E01818,E02737,E01818|E02737
R7,derived,precedes,E00559,E00560,E00559|E00560
R7,derived,precedes,E00560,E01330,E00560|E01330
R7,derived,precedes,E01330,E01331,E01330|E01331
R7,derived,precedes,E01331,E01823,E01331|E01823
R7,derived,precedes,E01823,E01824,E01823|E01824
R7,derived,precedes,E01824,E01825,E01824|E01825
R7,derived,precedes,E01825,E01826,E01825|E01826
R7,derived,precedes,E01826,E02739,E01826|E02739
R7,derived,precedes,E00561,E00562,E00561|E00562
R7,derived,precedes,E00562,E01332,E00562|E01332
R7,derived,precedes,E01332,E01333,E01332|E01333
R7,derived,precedes,E01333,E01831,E01333|E01831
R7,derived,precedes,E01831,E01832,E01831|E01832
R7,derived,precedes,E01832,E01833,E01832|E01833
R7,derived,precedes,E01833,E01834,E01833|E01834
R7,derived,precedes,E01834,E02741,E01834|E02741
R7,derived,precedes,E00563,E00564,E00563|E00564
R7,derived,precedes,E00564,E01334,E00564|E01334
R7,derived,precedes,E01334,E01335,E01334|E01335
R7,derived,precedes,E01335,E01839,E01335|E01839
R7,derived,precedes,E01839,E01840,E01839|E01840
R7,derived,precedes,E01840,E01841,E01840|E01841
R7,derived,precedes,E01841,E01842,E01841|E01842
R7,derived,precedes,E01842,E02743,E01842|E02743
R7,derived,precedes,E00565,E00566,E00565|E00566
R7,derived,precedes,E00566,E01336,E00566|E01336
R7,derived,precedes,E01336,E01337,E01336|E01337
R7,derived,precedes,E01337,E01847,E01337|E01847
R7,derived,precedes,E01847,E01848,E01847|E01848
R7,derived,precedes,E01848,E01849,E01848|E01849
R7,derived,precedes,E01849,E01850,E01849|E01850
R7,derived,precedes,E01850,E02745,E01850|E02745
R7,derived,precedes,E00567,E00568,E00567|E00568
R7,derived,precedes,E00568,E01338,E00568|E01338
R7,derived,precedes,E01338,E01339,E01338|E01339
R7,derived,precedes,E01339,E01855,E01339|E01855
R7,derived,precedes,E01855,E01856,E01855|E01856
R7,derived,precedes,E01856,E01857,E01856|E01857
R7,derived,precedes,E01857,E01858,E01857|E01858
R7,derived,precedes,E01858,E02747,E01858|E02747
R7,derived,precedes,E00569,E00570,E00569|E00570
R7,derived,precedes,E00570,E01340,E00570|E01340
R7,derived,precedes,E01340,E01341,E01340|E01341
R7,derived,precedes,E01341,E01863,E01341|E01863
R7,derived,precedes,E01863,E01864,E01863|E01864
R7,derived,precedes,E01864,E01865,E01864|E01865
R7,derived,precedes,E01865,E01866,E01865|E01866
R7,derived,precedes,E01866,E02749,E01866|E02749
R7,derived,precedes,E00571,E00572,E00571|E00572
R7,derived,precedes,E00572,E01342,E00572|E01342
R7,derived,precedes,E01342,E01343,E01342|E01343
R7,derived,precedes,E01343,E01871,E01343|E01871
R7,derived,precedes,E01871,E01872,E01871|E01872
R7,derived,precedes,E01872,E01873,E01872|E01873
R7,derived,precedes,E01873,E01874,E01873|E01874
R7,derived,precedes,E01874,E02751,E01874|E02751
R7,derived,precedes,E00573,E00574,E00573|E00574
R7,derived,precedes,E00574,E01344,E00574|E01344
R7,derived,precedes,E01344,E01345,E01344|E01345
R7,derived,precedes,E01345,E01879,E01345|E01879
R7,derived,precedes,E01879,E01880,E01879|E01880
R7,derived,precedes,E01880,E01881,E01880|E01881
R7,derived,precedes,E01881,E01882,E01881|E01882
R7,derived,precedes,E01882,E02753,E01882|E02753
R7,derived,precedes,E00575,E00576,E00575|E00576
R7,derived,precedes,E00576,E01346,E00576|E01346
R7,derived,precedes,E01346,E01347,E01346|E01347
R7,derived,precedes,E01347,E01887,E01347|E01887
R7,derived,precedes,E01887,E01888,E01887|E01888
R7,derived,precedes,E01888,E01889,E01888|E01889
R7,derived,precedes,E01889,E01890,E01889|E01890
R7,derived,precedes,E01890,E02755,E01890|E02755
R7,derived,precedes,E00577,E00578,E00577|E00578
R7,derived,precedes,E00578,E01348,E00578|E01348
R7,derived,precedes,E01348,E01349,E01348|E01349
R7,derived,precedes,E01349,E01895,E01349|E01895
R7,derived,precedes,E01895,E01896,E01895|E01896
R7,derived,precedes,E01896,E01897,E01896|E01897
R7,derived,precedes,E01897,E01898,E01897|E01898
R7,derived,precedes,E01898,E02757,E01898|E02757
R7,derived,precedes,E00579,E00580,E00579|E00580
R7,derived,precedes,E00580,E01350,E00580|E01350
R7,derived,precedes,E01350,E01351,E01350|E01351
R7,derived,precedes,E01351,E01903,E01351|E01903
R7,derived,precedes,E01903,E01904,E01903|E01904
R7,derived,precedes,E01904,E01905,E01904|E01905
R7,derived,precedes,E01905,E01906,E01905|E01906
R7,derived,precedes,E01906,E02759,E01906|E02759
R7,derived,precedes,E00581,E00582,E00581|E00582
R7,derived,precedes,E00582,E01352,E00582|E01352
R7,derived,precedes,E01352,E01353,E01352|E01353
R7,derived,precedes,E01353,E01911,E01353|E01911
R7,derived,precedes,E01911,E01912,E01911|E01912
R7,derived,precedes,E01912,E01913,E01912|E01913
R7,derived,precedes,E01913,E01914,E01913|E01914
R7,derived,precedes,E01914,E02761,E01914|E02761
R7,derived,precedes,E00583,E00584,E00583|E00584
R7,derived,precedes,E00584,E01354,E00584|E01354
R7,derived,precedes,E01354,E01355,E01354|E01355
R7,derived,precedes,E01355,E02535,E01355|E02535
R7,derived,precedes,E02535,E02536,E02535|E02536
R7,derived,precedes,E00585,E00586,E00585|E00586
R7,derived,precedes,E00586,E01356,E00586|E01356
R7,derived,precedes,E01356,E01357,E01356|E01357
R7,derived,precedes,E01357,E02537,E01357|E02537
R7,derived,precedes,E02537,E02538,E02537|E02538
R7,derived,precedes,E00587,E00588,E00587|E00588
R7,derived,precedes,E00588,E01358,E00588|E01358
R7,derived,precedes,E01358,E01359,E01358|E01359
R7,derived,precedes,E01359,E02539,E01359|E02539
R7,derived,precedes,E02539,E02540,E02539|E02540
R7,derived,precedes,E00589,E00590,E00589|E00590
R7,derived,precedes,E00590,E01360,E00590|E01360
R7,derived,precedes,E01360,E01361,E01360|E01361
R7,derived,precedes,E01361,E02541,E01361|E02541
R7,derived,precedes,E02541,E02542,E02541|E02542
R7,derived,precedes,E00591,E00592,E00591|E00592
R7,derived,precedes,E00592,E01362,E00592|E01362
R7,derived,precedes,E01362,E01363,E01362|E01363
R7,derived,precedes,E01363,E02543,E01363|E02543
R7,derived,precedes,E02543,E02544,E02543|E02544
R7,derived,precedes,E00593,E00594,E00593|E00594
R7,derived,precedes,E00594,E01364,E00594|E01364
R7,derived,precedes,E01364,E01365,E01364|E01365
R7,derived,precedes,E01365,E02545,E01365|E02545
R7,derived,precedes,E02545,E02546,E02545|E02546
R7,derived,precedes,E00595,E00596,E00595|E00596
R7,derived,precedes,E00596,E01366,E00596|E01366
R7,derived,precedes,E01366,E01367,E01366|E01367
R7,derived,precedes,E01367,E02547,E01367|E02547
R7,derived,precedes,E02547,E02548,E02547|E02548
R7,derived,precedes,E00597,E00598,E00597|E00598
R7,derived,precedes,E00598,E01368,E00598|E01368
R7,derived,precedes,E01368,E01369,E01368|E01369
R7,derived,precedes,E01369,E02549,E01369|E02549
R7,derived,precedes,E02549,E02550,E02549|E02550
R7,derived,precedes,E00599,E00600,E00599|E00600
R7,derived,precedes,E00600,E01370,E00600|E01370
R7,derived,precedes,E01370,E01371,E01370|E01371
R7,derived,precedes,E01371,E02551,E01371|E02551
R7,derived,precedes,E02551,E02552,E02551|E02552
R7,derived,precedes,E00601,E00602,E00601|E00602
R7,derived,precedes,E00602,E01372,E00602|E01372
R7,derived,precedes,E01372,E01373,E01372|E01373
R7,derived,precedes,E01373,E02553,E01373|E02553
R7,derived,precedes,E02553,E02554,E02553|E02554
R7,derived,precedes,E00603,E00604,E00603|E00604
R7,derived,precedes,E00604,E01374,E00604|E01374
R7,derived,precedes,E01374,E01375,E01374|E01375
R7,derived,precedes,E01375,E02555,E01375|E02555
R7,derived,precedes,E02555,E02556,E02555|E02556
R7,derived,precedes,E00605,E00606,E00605|E00606
R7,derived,precedes,E00606,E01376,E00606|E01376
R7,derived,precedes,E01376,E01377,E01376|E01377
R7,derived,precedes,E01377,E02557,E01377|E02557
R7,derived,precedes,E02557,E02558,E02557|E02558
R7,derived,precedes,E00607,E00608,E00607|E00608
R7,derived,precedes,E00608,E01378,E00608|E01378
R7,derived,precedes,E01378,E01379,E01378|E01379
R7,derived,precedes,E01379,E02559,E01379|E02559
R7,derived,precedes,E02559,E02560,E02559|E02560
R7,derived,precedes,E00609,E00610,E00609|E00610
R7,derived,precedes,E00610,E01380,E00610|E01380
R7,derived,precedes,E01380,E01381,E01380|E01381
R7,derived,precedes,E01381,E02561,E01381|E02561
R7,derived,precedes,E02561,E02562,E02561|E02562
R7,derived,precedes,E00611,E00612,E00611|E00612
R7,derived,precedes,E00612,E01382,E00612|E01382
R7,derived,precedes,E01382,E01383,E01382|E01383
R7,derived,precedes,E01383,E02563,E01383|E02563
R7,derived,precedes,E02563,E02564,E02563|E02564
R7,derived,precedes,E02564,E02781,E02564|E02781
R7,derived,precedes,E02781,E02782,E02781|E02782
R7,derived,precedes,E00613,E00614,E00613|E00614
R7,derived,precedes,E00614,E01384,E00614|E01384
R7,derived,precedes,E01384,E01385,E01384|E01385
R7,derived,precedes,E01385,E02565,E01385|E02565
R7,derived,precedes,E02565,E02566,E02565|E02566
R7,derived,precedes,E02566,E02783,E02566|E02783
R7,derived,precedes,E02783,E02784,E02783|E02784
R7,derived,precedes,E00615,E00616,E00615|E00616
R7,derived,precedes,E00616,E01386,E00616|E01386
R7,derived,precedes,E01386,E01387,E01386|E01387
R7,derived,precedes,E01387,E02567,E01387|E02567
R7,derived,precedes,E02567,E02568,E02567|E02568
R7,derived,precedes,E02568,E02785,E02568|E02785
R7,derived,precedes,E02785,E02786,E02785|E02786
R7,derived,precedes,E00617,E00618,E00617|E00618
R7,derived,precedes,E00618,E01388,E00618|E01388
R7,derived,precedes,E01388,E01389,E01388|E01389
R7,derived,precedes,E01389,E02569,E01389|E02569
R7,derived,precedes,E02569,E02570,E02569|E02570
R7,derived,precedes,E02570,E02787,E02570|E02787
R7,derived,precedes,E02787,E02788,E02787|E02788
R7,derived,precedes,E00619,E00620,E00619|E00620
R7,derived,precedes,E00620,E01390,E00620|E01390
R7,derived,precedes,E01390,E01391,E01390|E01391
R7,derived,precedes,E01391,E02571,E01391|E02571
R7,derived,precedes,E02571,E02572,E02571|E02572
R7,derived,precedes,E02572,E02789,E02572|E02789
R7,derived,precedes,E02789,E02790,E02789|E02790
R7,derived,precedes,E00621,E00622,E00621|E00622
R7,derived,precedes,E00622,E01392,E00622|E01392
R7,derived,precedes,E01392,E01393,E01392|E01393
R7,derived,precedes,E01393,E02573,E01393|E02573
R7,derived,precedes,E02573,E02574,E02573|E02574
R7,derived,precedes,E02574,E02791,E02574|E02791
R7,derived,precedes,E02791,E02792,E02791|E02792
R7,derived,precedes,E00623,E00624,E00623|E00624
R7,derived,precedes,E00624,E01394,E00624|E01394
R7,derived,precedes,E01394,E01395,E01394|E01395
R7,derived,precedes,E01395,E02575,E01395|E02575
R7,derived,precedes,E02575,E02576,E02575|E02576
R7,derived,precedes,E02576,E02793,E02576|E02793
R7,derived,precedes,E02793,E02794,E02793|E02794
R7,derived,precedes,E00625,E00626,E00625|E00626
R7,derived,precedes,E00626,E01396,E00626|E01396
R7,derived,precedes,E01396,E01397,E01396|E01397
R7,derived,precedes,E01397,E02577,E01397|E02577
R7,derived,precedes,E02577,E02578,E02577|E02578
R7,derived,precedes,E02578,E02795,E02578|E02795
R7,derived,precedes,E02795,E02796,E02795|E02796
R7,derived,precedes,E00627,E00628,E00627|E00628
R7,derived,precedes,E00628,E01398,E00628|E01398
R7,derived,precedes,E01398,E01399,E01398|E01399
R7,derived,precedes,E01399,E02579,E01399|E02579
R7,derived,precedes,E02579,E02580,E02579|E02580
R7,derived,precedes,E00629,E00630,E00629|E00630
R7,derived,precedes,E00630,E01400,E00630|E01400
R7,derived,precedes,E01400,E01401,E01400|E01401
R7,derived,precedes,E01401,E02581,E01401|E02581
R7,derived,precedes,E02581,E02582,E02581|E02582
R7,derived,precedes,E00631,E00632,E00631|E00632
R7,derived,precedes,E00632,E01402,E00632|E01402
R7,derived,precedes,E01402,E01403,E01402|E01403
R7,derived,precedes,E01403,E02583,E01403|E02583
R7,derived,precedes,E02583,E02584,E02583|E02584
R7,derived,precedes,E00633,E00634,E00633|E00634
R7,derived,precedes,E00634,E01208,E00634|E01208
R7,derived,precedes,E01208,E01209,E01208|E01209
R7,derived,precedes,E01209,E01211,E01209|E01211
R7,derived,precedes,E01211,E01212,E01211|E01212
R7,derived,precedes,E01212,E01213,E01212|E01213
R7,derived,precedes,E01213,E01215,E01213|E01215
R7,derived,precedes,E01215,E02585,E01215|E02585
R7,derived,precedes,E02585,E02586,E02585|E02586
R7,derived,precedes,E00635,E00636,E00635|E00636
R7,derived,precedes,E00636,E01219,E00636|E01219
R7,derived,precedes,E01219,E01220,E01219|E01220
R7,derived,precedes,E01220,E01222,E01220|E01222
R7,derived,precedes,E01222,E01223,E01222|E01223
R7,derived,precedes,E01223,E01224,E01223|E01224
R7,derived,precedes,E01224,E01226,E01224|E01226
R7,derived,precedes,E01226,E02587,E01226|E02587
R7,derived,precedes,E02587,E02588,E02587|E02588
R7,derived,precedes,E00637,E00638,E00637|E00638
R7,derived,precedes,E00638,E01230,E00638|E01230
R7,derived,precedes,E01230,E01231,E01230|E01231
R7,derived,precedes,E01231,E01233,E01231|E01233
R7,derived,precedes,E01233,E01234,E01233|E01234
R7,derived,precedes,E01234,E01235,E01234|E01235
R7,derived,precedes,E01235,E01237,E01235|E01237
R7,derived,precedes,E01237,E02589,E01237|E02589
R7,derived,precedes,E02589,E02590,E02589|E02590
R7,derived,precedes,E00639,E00640,E00639|E00640
R7,derived,precedes,E00640,E01241,E00640|E01241
R7,derived,precedes,E01241,E01242,E01241|E01242
R7,derived,precedes,E01242,E01244,E01242|E01244
R7,derived,precedes,E01244,E01245,E01244|E01245
R7,derived,precedes,E01245,E01246,E01245|E01246
R7,derived,precedes,E01246,E01248,E01246|E01248
R7,derived,precedes,E01248,E02591,E01248|E02591
R7,derived,precedes,E02591,E02592,E02591|E02592
R7,derived,precedes,E00641,E00642,E00641|E00642
R7,derived,precedes,E00642,E01252,E00642|E01252
R7,derived,precedes,E01252,E01253,E01252|E01253
R7,derived,precedes,E01253,E01255,E01253|E01255
R7,derived,precedes,E01255,E01256,E01255|E01256
R7,derived,precedes,E01256,E01257,E01256|E01257
R7,derived,precedes,E01257,E01259,E01257|E01259
R7,derived,precedes,E01259,E02593,E01259|E02593
R7,derived,precedes,E02593,E02594,E02593|E02594
R7,derived,precedes,E00643,E00644,E00643|E00644
R7,derived,precedes,E00644,E01263,E00644|E01263
R7,derived,precedes,E01263,E01264,E01263|E01264
R7,derived,precedes,E01264,E01266,E01264|E01266
R7,derived,precedes,E01266,E01267,E01266|E01267
R7,derived,precedes,E01267,E01268,E01267|E01268
R7,derived,precedes,E01268,E01270,E01268|E01270
R7,derived,precedes,E01270,E02595,E01270|E02595
R7,derived,precedes,E02595,E02596,E02595|E02596
R7,derived,precedes,E00645,E00646,E00645|E00646
R7,derived,precedes,E00646,E01274,E00646|E01274
R7,derived,precedes,E01274,E01275,E01274|E01275
R7,derived,precedes,E01275,E01277,E01275|E01277
R7,derived,precedes,E01277,E01278,E01277|E01278
R7,derived,precedes,E01278,E01279,E01278|E01279
R7,derived,precedes,E01279,E01281,E01279|E01281
R7,derived,precedes,E01281,E02597,E01281|E02597
R7,derived,precedes,E02597,E02598,E02597|E02598
R7,derived,precedes,E00647,E00648,E00647|E00648
R7,derived,precedes,E00648,E01285,E00648|E01285
R7,derived,precedes,E01285,E01286,E01285|E01286
R7,derived,precedes,E01286,E01288,E01286|E01288
R7,derived,precedes,E01288,E01289,E01288|E01289
R7,derived,precedes,E01289,E01290,E01289|E01290
R7,derived,precedes,E01290,E01292,E01290|E01292
R7,derived,precedes,E01292,E02599,E01292|E02599
R7,derived,precedes,E02599,E02600,E02599|E02600
R7,derived,precedes,E00649,E00650,E00649|E00650
R7,derived,precedes,E00650,E01296,E00650|E01296
R7,derived,precedes,E01296,E01297,E01296|E01297
R7,derived,precedes,E01297,E01299,E01297|E01299
R7,derived,precedes,E01299,E01300,E01299|E01300
R7,derived,precedes,E01300,E01301,E01300|E01301
R7,derived,precedes,E01301,E01303,E01301|E01303
R7,derived,precedes,E01303,E02601,E01303|E02601
R7,derived,precedes,E02601,E02602,E02601|E02602
R7,derived,precedes,E00651,E00652,E00651|E00652
R7,derived,precedes,E00652,E01307,E00652|E01307
R7,derived,precedes,E01307,E01308,E01307|E01308
R7,derived,precedes,E01308,E01310,E01308|E01310
R7,derived,precedes,E01310,E01311,E01310|E01311
R7,derived,precedes,E01311,E01312,E01311|E01312
R7,derived,precedes,E01312,E01314,E01312|E01314
R7,derived,precedes,E01314,E02603,E01314|E02603
R7,derived,precedes,E02603,E02604,E02603|E02604
R7,derived,precedes,E00653,E00654,E00653|E00654
R7,derived,precedes,E00654,E02605,E00654|E02605
R7,derived,precedes,E02605,E02606,E02605|E02606
R7,derived,precedes,E00655,E00656,E00655|E00656
R7,derived,precedes,E00656,E02607,E00656|E02607
R7,derived,precedes,E02607,E02608,E02607|E02608
R7,derived,precedes,E01095,E01096,E01095|E01096
R7,derived,precedes,E01096,E01097,E01096|E01097
R7,derived,precedes,E01097,E01139,E01097|E01139
R7,derived,precedes,E01139,E01140,E01139|E01140
R7,derived,precedes,E01140,E01141,E01140|E01141
R7,derived,precedes,E01141,E01183,E01141|E01183
R7,derived,precedes,E01183,E01184,E01183|E01184
R7,derived,precedes,E01184,E01185,E01184|E01185
R7,derived,precedes,E01106,E01107,E01106|E01107
R7,derived,precedes,E01107,E01108,E01107|E01108
R7,derived,precedes,E01108,E01150,E01108|E01150
R7,derived,precedes,E01150,E01151,E01150|E01151
R7,derived,precedes,E01151,E01152,E01151|E01152
R7,derived,precedes,E01152,E01194,E01152|E01194
R7,derived,precedes,E01194,E01195,E01194|E01195
R7,derived,precedes,E01195,E01196,E01195|E01196
R7,derived,precedes,E01117,E01118,E01117|E01118
R7,derived,precedes,E01118,E01119,E01118|E01119
R7,derived,precedes,E01119,E01161,E01119|E01161
R7,derived,precedes,E01161,E01162,E01161|E01162
R7,derived,precedes,E01162,E01163,E01162|E01163
R7,derived,precedes,E01163,E01205,E01163|E01205
R7,derived,precedes,E01205,E01206,E01205|E01206
R7,derived,precedes,E01206,E01207,E01206|E01207
R7,derived,precedes,E01128,E01129,E01128|E01129
R7,derived,precedes,E01129,E01130,E01129|E01130
R7,derived,precedes,E01130,E01172,E01130|E01172
R7,derived,precedes,E01172,E01173,E01172|E01173
R7,derived,precedes,E01173,E01174,E01173|E01174
R7,derived,precedes,E01174,E01216,E01174|E01216
R7,derived,precedes,E01216,E01217,E01216|E01217
R7,derived,precedes,E01217,E01218,E01217|E01218
R7,derived,precedes,E01218,E01260,E01218|E01260
R7,derived,precedes,E01260,E01261,E01260|E01261
R7,derived,precedes,E01261,E01262,E01261|E01262
R7,derived,precedes,E01262,E01304,E01262|E01304
R7,derived,precedes,E01304,E01305,E01304|E01305
R7,derived,precedes,E01305,E01306,E01305|E01306
R7,derived,precedes,E01227,E01228,E01227|E01228
R7,derived,precedes,E01228,E01229,E01228|E01229
R7,derived,precedes,E01229,E01271,E01229|E01271
R7,derived,precedes,E01271,E01272,E01271|E01272
R7,derived,precedes,E01272,E01273,E01272|E01273
R7,derived,precedes,E01273,E01315,E01273|E01315
R7,derived,precedes,E01315,E01316,E01315|E01316
R7,derived,precedes,E01316,E01317,E01316|E01317
R7,derived,precedes,E01238,E01239,E01238|E01239
R7,derived,precedes,E01239,E01240,E01239|E01240
R7,derived,precedes,E01240,E01282,E01240|E01282
R7,derived,precedes,E01282,E01283,E01282|E01283
R7,derived,precedes,E01283,E01284,E01283|E01284
R7,derived,precedes,E01249,E01250,E01249|E01250
R7,derived,precedes,E01250,E01251,E01250|E01251
R7,derived,precedes,E01251,E01293,E01251|E01293
R7,derived,precedes,E01293,E01294,E01293|E01294
R7,derived,precedes,E01294,E01295,E01294|E01295
R8,orbat,partOf,UNIT-EN-ARM-CO1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-ARM-CO2,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-FIRE-CO1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-INF-CO1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-INF-CO2,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-LOG-CO1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-EN-MEC-CO1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-ARM-CO1,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-ARM-CO2,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-FIRE-CO1,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-INF-CO1,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-LOG-CO1,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,UNIT-FR-MEC-CO1,UNIT-FR-BN,config/orbat.json
R8,orbat,partOf,EN-ZPU-001,UNIT-EN-AD-PL1,config/orbat.json
R8,orbat,partOf,EN-ZPU-002,UNIT-EN-AD-PL1,config/orbat.json
R8,orbat,partOf,EN-ZPU-003,UNIT-EN-AD-PL1,config/orbat.json
R8,orbat,partOf,UNIT-EN-AD-PL1,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,EN-SA7-001,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-002,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-003,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-004,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-005,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-006,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-007,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-008,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-009,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-010,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-011,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-012,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-013,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-014,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,EN-SA7-015,UNIT-EN-AD-PL2,config/orbat.json
R8,orbat,partOf,UNIT-EN-AD-PL2,UNIT-EN-BN,config/orbat.json
R8,orbat,partOf,EN-M1A2-001,UNIT-EN-ARM-CO1-PL1,config/orbat.json
R8,orbat,partOf,EN-M1A2-002,UNIT-EN-ARM-CO1-PL1,config/orbat.json
R8,orbat,partOf,EN-M1A2-003,UNIT-EN-ARM-CO1-PL1,config/orbat.json
R8,orbat,partOf,EN-M1A2-004,UNIT-EN-ARM-CO1-PL1,config/orbat.json
